state,district,year,month,rain
TamilNadu,Tiruvarur,2010,March,2
TamilNadu,Tiruvarur,2010,April,0
TamilNadu,Tiruvarur,2010,May,398.4
TamilNadu,Tiruvarur,2010,June,9.9
TamilNadu,Tiruvarur,2010,July,4.1
TamilNadu,Tiruvarur,2010,August,101
TamilNadu,Tiruvarur,2010,September,351
TamilNadu,Tiruvarur,2010,October,561.5
TamilNadu,Tiruvarur,2010,November,324.9
TamilNadu,Tiruvarur,2010,December,82.9
TamilNadu,Tiruvarur,2011,January,0.9
TamilNadu,Tiruvarur,2011,February,0.3
TamilNadu,Tiruvarur,2011,March,0.7
TamilNadu,Tiruvarur,2011,April,184.3
TamilNadu,Tiruvarur,2011,May,28.8
TamilNadu,Tiruvarur,2011,June,4.3
TamilNadu,Tiruvarur,2011,July,51.9
TamilNadu,Tiruvarur,2011,August,63.1
TamilNadu,Tiruvarur,2011,September,166
TamilNadu,Tiruvarur,2011,October,131.4
TamilNadu,Tiruvarur,2011,November,569.2
TamilNadu,Tiruvarur,2011,December,105.4
TamilNadu,Tiruvarur,2012,January,21.9
TamilNadu,Tiruvarur,2012,February,0
TamilNadu,Tiruvarur,2012,March,31.9
TamilNadu,Tiruvarur,2012,April,54.9
TamilNadu,Tiruvarur,2012,May,49.7
TamilNadu,Tiruvarur,2012,June,24.7
TamilNadu,Tiruvarur,2012,July,5.6
TamilNadu,Tiruvarur,2012,August,58
TamilNadu,Tiruvarur,2012,September,138.9
TamilNadu,Tiruvarur,2012,October,300.7
TamilNadu,Tiruvarur,2012,November,317
TamilNadu,Tiruvarur,2012,December,44.2
TamilNadu,Tiruvarur,2013,January,0.1
TamilNadu,Tiruvarur,2013,February,5.9
TamilNadu,Tiruvarur,2013,March,0
TamilNadu,Tiruvarur,2013,April,15.3
TamilNadu,Tiruvarur,2013,May,42
TamilNadu,Tiruvarur,2013,June,45.9
TamilNadu,Tiruvarur,2013,July,49.4
TamilNadu,Tiruvarur,2013,August,294
TamilNadu,Tiruvarur,2013,September,122.7
TamilNadu,Tiruvarur,2013,October,355.8
TamilNadu,Tiruvarur,2013,November,67.1
TamilNadu,Tiruvarur,2013,December,416.9
TamilNadu,Tiruvarur,2014,January,15.2
TamilNadu,Tiruvarur,2014,February,30.4
TamilNadu,Tiruvarur,2014,March,187.8
TamilNadu,Tiruvarur,2014,April,4
TamilNadu,Tiruvarur,2014,May,21.7
TamilNadu,Tiruvarur,2014,June,35.2
TamilNadu,Tiruvarur,2014,July,37.7
TamilNadu,Tiruvarur,2014,August,114
TamilNadu,Tiruvarur,2014,September,31.6
TamilNadu,Tiruvarur,2014,October,246.4
TamilNadu,Tiruvarur,2014,November,742.8
TamilNadu,Tiruvarur,2014,December,143.7
TamilNadu,Tiruvarur,2015,January,31.9
TamilNadu,Tiruvarur,2015,February,0
TamilNadu,Tiruvarur,2015,March,92.3
TamilNadu,Tiruvarur,2015,April,63.4
TamilNadu,Tiruvarur,2015,May,47
TamilNadu,Tiruvarur,2015,June,5
TamilNadu,Tiruvarur,2015,July,10.7
TamilNadu,Tiruvarur,2015,August,137
TamilNadu,Tiruvarur,2015,September,72.1
TamilNadu,Tiruvarur,2015,October,65.8
TamilNadu,Tiruvarur,2015,November,507.9
TamilNadu,Tiruvarur,2015,December,381.6
TamilNadu,Tiruvarur,2016,January,39.7
TamilNadu,Tiruvarur,2016,February,0
TamilNadu,Tiruvarur,2016,March,0
TamilNadu,Tiruvarur,2016,April,2.5
TamilNadu,Tiruvarur,2016,May,103.5
TamilNadu,Tiruvarur,2016,June,103.2
TamilNadu,Tiruvarur,2016,July,65.2
TamilNadu,Tiruvarur,2016,August,183.5
TamilNadu,Tiruvarur,2016,September,180.6
TamilNadu,Tiruvarur,2016,October,186.5
TamilNadu,Tiruvarur,2016,November,540.2
TamilNadu,Tiruvarur,2016,December,392.1
TamilNadu,Trichy,2010,January,1.8
TamilNadu,Trichy,2010,February,0
TamilNadu,Trichy,2010,March,0
TamilNadu,Trichy,2010,April,7.1
TamilNadu,Trichy,2010,May,272
TamilNadu,Trichy,2010,June,29.8
TamilNadu,Trichy,2010,July,88.3
TamilNadu,Trichy,2010,August,6.3
TamilNadu,Trichy,2010,September,243.4
TamilNadu,Trichy,2010,October,225.1
TamilNadu,Trichy,2010,November,138.9
TamilNadu,Trichy,2010,December,0.9
TamilNadu,Trichy,2011,January,0.2
TamilNadu,Trichy,2011,February,0.7
TamilNadu,Trichy,2011,March,29.6
TamilNadu,Trichy,2011,April,126.4
TamilNadu,Trichy,2011,May,93.8
TamilNadu,Trichy,2011,June,2.9
TamilNadu,Trichy,2011,July,80
TamilNadu,Trichy,2011,August,72.2
TamilNadu,Trichy,2011,September,89.8
TamilNadu,Trichy,2011,October,330
TamilNadu,Trichy,2011,November,376.3
TamilNadu,Trichy,2011,December,152.3
TamilNadu,Trichy,2012,January,11.4
TamilNadu,Trichy,2012,February,0
TamilNadu,Trichy,2012,March,41.4
TamilNadu,Trichy,2012,April,31.8
TamilNadu,Trichy,2012,May,79
TamilNadu,Trichy,2012,June,31.5
TamilNadu,Trichy,2012,July,0.6
TamilNadu,Trichy,2012,August,104.9
TamilNadu,Trichy,2012,September,156
TamilNadu,Trichy,2012,October,166.3
TamilNadu,Trichy,2012,November,126.4
TamilNadu,Trichy,2012,December,11.2
TamilNadu,Trichy,2013,January,0
TamilNadu,Trichy,2013,February,1
TamilNadu,Trichy,2013,March,0
TamilNadu,Trichy,2013,April,46.2
TamilNadu,Trichy,2013,May,83.4
TamilNadu,Trichy,2013,June,50.8
TamilNadu,Trichy,2013,July,36.1
TamilNadu,Trichy,2013,August,140.2
TamilNadu,Trichy,2013,September,36.7
TamilNadu,Trichy,2013,October,179.4
TamilNadu,Trichy,2013,November,47.4
TamilNadu,Trichy,2013,December,259.9
TamilNadu,Trichy,2014,January,8.4
TamilNadu,Trichy,2014,February,22
TamilNadu,Trichy,2014,March,111.2
TamilNadu,Trichy,2014,April,15.6
TamilNadu,Trichy,2014,May,66.9
TamilNadu,Trichy,2014,June,4
TamilNadu,Trichy,2014,July,108
TamilNadu,Trichy,2014,August,85.2
TamilNadu,Trichy,2014,September,61.9
TamilNadu,Trichy,2014,October,179.5
TamilNadu,Trichy,2014,November,353.3
TamilNadu,Trichy,2014,December,53.7
TamilNadu,Trichy,2015,January,7.6
TamilNadu,Trichy,2015,February,0
TamilNadu,Trichy,2015,March,3.6
TamilNadu,Trichy,2015,April,19.2
TamilNadu,Trichy,2015,May,28.8
TamilNadu,Trichy,2015,June,21.1
TamilNadu,Trichy,2015,July,8.4
TamilNadu,Trichy,2015,August,109.4
TamilNadu,Trichy,2015,September,92.4
TamilNadu,Trichy,2015,October,32.4
TamilNadu,Trichy,2015,November,269
TamilNadu,Trichy,2015,December,83.9
TamilNadu,Trichy,2016,January,7.5
TamilNadu,Trichy,2016,February,0
TamilNadu,Trichy,2016,March,0
TamilNadu,Trichy,2016,April,1.7
TamilNadu,Trichy,2016,May,131.5
TamilNadu,Trichy,2016,June,62.3
TamilNadu,Trichy,2016,July,46
TamilNadu,Trichy,2016,August,81
TamilNadu,Trichy,2016,September,67.9
TamilNadu,Trichy,2016,October,128.1
TamilNadu,Trichy,2016,November,282.2
TamilNadu,Trichy,2016,December,97.9
TamilNadu,Tuticorin,2010,January,15.2
TamilNadu,Tuticorin,2010,February,26.5
TamilNadu,Tuticorin,2010,March,5.5
TamilNadu,Tuticorin,2010,April,24.7
TamilNadu,Tuticorin,2010,May,69.7
TamilNadu,Tuticorin,2010,June,2
TamilNadu,Tuticorin,2010,July,5.3
TamilNadu,Tuticorin,2010,August,4.4
TamilNadu,Tuticorin,2010,September,139.4
TamilNadu,Tuticorin,2010,October,250.5
TamilNadu,Tuticorin,2010,November,251.6
TamilNadu,Tuticorin,2010,December,49.3
TamilNadu,Tuticorin,2011,January,10.6
TamilNadu,Tuticorin,2011,February,50.9
TamilNadu,Tuticorin,2011,March,23.6
TamilNadu,Tuticorin,2011,April,130.8
TamilNadu,Tuticorin,2011,May,16.7
TamilNadu,Tuticorin,2011,June,0.7
TamilNadu,Tuticorin,2011,July,19.6
TamilNadu,Tuticorin,2011,August,14.9
TamilNadu,Tuticorin,2011,September,13.2
TamilNadu,Tuticorin,2011,October,99.3
TamilNadu,Tuticorin,2011,November,235
TamilNadu,Tuticorin,2011,December,119.3
TamilNadu,Tuticorin,2012,January,36.1
TamilNadu,Tuticorin,2012,February,0
TamilNadu,Tuticorin,2012,March,92.5
TamilNadu,Tuticorin,2012,April,26.3
TamilNadu,Tuticorin,2012,May,21.1
TamilNadu,Tuticorin,2012,June,6
TamilNadu,Tuticorin,2012,July,0.4
TamilNadu,Tuticorin,2012,August,7.6
TamilNadu,Tuticorin,2012,September,47.8
TamilNadu,Tuticorin,2012,October,309.8
TamilNadu,Tuticorin,2012,November,337.2
TamilNadu,Tuticorin,2012,December,24.7
TamilNadu,Tuticorin,2013,January,32.2
TamilNadu,Tuticorin,2013,February,8
TamilNadu,Tuticorin,2013,March,0.6
TamilNadu,Tuticorin,2013,April,56.8
TamilNadu,Tuticorin,2013,May,7
TamilNadu,Tuticorin,2013,June,11.4
TamilNadu,Tuticorin,2013,July,30.9
TamilNadu,Tuticorin,2013,August,37.9
TamilNadu,Tuticorin,2013,September,21.5
TamilNadu,Tuticorin,2013,October,196.2
TamilNadu,Tuticorin,2013,November,111.9
TamilNadu,Tuticorin,2013,December,62.3
TamilNadu,Tuticorin,2014,January,3.8
TamilNadu,Tuticorin,2014,February,91.1
TamilNadu,Tuticorin,2014,March,264.6
TamilNadu,Tuticorin,2014,April,58.9
TamilNadu,Tuticorin,2014,May,0.4
TamilNadu,Tuticorin,2014,June,3.3
TamilNadu,Tuticorin,2014,July,9
TamilNadu,Tuticorin,2014,August,49.9
TamilNadu,Tuticorin,2014,September,3.5
TamilNadu,Tuticorin,2014,October,357.9
TamilNadu,Tuticorin,2014,November,180
TamilNadu,Tuticorin,2014,December,54.5
TamilNadu,Tuticorin,2015,January,6.8
TamilNadu,Tuticorin,2015,February,0.2
TamilNadu,Tuticorin,2015,March,16.8
TamilNadu,Tuticorin,2015,April,79.5
TamilNadu,Tuticorin,2015,May,17
TamilNadu,Tuticorin,2015,June,1.2
TamilNadu,Tuticorin,2015,July,0.7
TamilNadu,Tuticorin,2015,August,18.7
TamilNadu,Tuticorin,2015,September,33.9
TamilNadu,Tuticorin,2015,October,56
TamilNadu,Tuticorin,2015,November,386.6
TamilNadu,Tuticorin,2015,December,47.9
TamilNadu,Tuticorin,2016,January,23.3
TamilNadu,Tuticorin,2016,February,0
TamilNadu,Tuticorin,2016,March,0
TamilNadu,Tuticorin,2016,April,18.9
TamilNadu,Tuticorin,2016,May,47.5
TamilNadu,Tuticorin,2016,June,4.4
TamilNadu,Tuticorin,2016,July,7.9
TamilNadu,Tuticorin,2016,August,29.3
TamilNadu,Tuticorin,2016,September,124.5
TamilNadu,Tuticorin,2016,October,102.5
TamilNadu,Tuticorin,2016,November,300.9
TamilNadu,Tuticorin,2016,December,125.6
TamilNadu,Vellore,2010,January,1.7
TamilNadu,Vellore,2010,February,0
TamilNadu,Vellore,2010,March,0.8
TamilNadu,Vellore,2010,April,22.5
TamilNadu,Vellore,2010,May,259.6
TamilNadu,Vellore,2010,June,40.7
TamilNadu,Vellore,2010,July,118.7
TamilNadu,Vellore,2010,August,15.1
TamilNadu,Vellore,2010,September,204.8
TamilNadu,Vellore,2010,October,136.6
TamilNadu,Vellore,2010,November,103.1
TamilNadu,Vellore,2010,December,0.7
TamilNadu,Vellore,2011,January,0
TamilNadu,Vellore,2011,February,1.5
TamilNadu,Vellore,2011,March,15.4
TamilNadu,Vellore,2011,April,88.6
TamilNadu,Vellore,2011,May,80.5
TamilNadu,Vellore,2011,June,72.8
TamilNadu,Vellore,2011,July,89.1
TamilNadu,Vellore,2011,August,108.4
TamilNadu,Vellore,2011,September,168.9
TamilNadu,Vellore,2011,October,353.3
TamilNadu,Vellore,2011,November,191.3
TamilNadu,Vellore,2011,December,148.1
TamilNadu,Vellore,2012,January,3.2
TamilNadu,Vellore,2012,February,0
TamilNadu,Vellore,2012,March,34.8
TamilNadu,Vellore,2012,April,26.1
TamilNadu,Vellore,2012,May,55.3
TamilNadu,Vellore,2012,June,121.2
TamilNadu,Vellore,2012,July,34.4
TamilNadu,Vellore,2012,August,75.5
TamilNadu,Vellore,2012,September,196.6
TamilNadu,Vellore,2012,October,162
TamilNadu,Vellore,2012,November,109.6
TamilNadu,Vellore,2012,December,37.1
TamilNadu,Vellore,2013,January,0
TamilNadu,Vellore,2013,February,1
TamilNadu,Vellore,2013,March,0
TamilNadu,Vellore,2013,April,59.9
TamilNadu,Vellore,2013,May,64.4
TamilNadu,Vellore,2013,June,85.5
TamilNadu,Vellore,2013,July,188.9
TamilNadu,Vellore,2013,August,183.8
TamilNadu,Vellore,2013,September,124.2
TamilNadu,Vellore,2013,October,159.1
TamilNadu,Vellore,2013,November,65.3
TamilNadu,Vellore,2013,December,216.7
TamilNadu,Vellore,2014,January,11.4
TamilNadu,Vellore,2014,February,2.9
TamilNadu,Vellore,2014,March,66.9
TamilNadu,Vellore,2014,April,10.6
TamilNadu,Vellore,2014,May,83.3
TamilNadu,Vellore,2014,June,44.5
TamilNadu,Vellore,2014,July,70.4
TamilNadu,Vellore,2014,August,87
TamilNadu,Vellore,2014,September,110.2
TamilNadu,Vellore,2014,October,121.5
TamilNadu,Vellore,2014,November,247.7
TamilNadu,Vellore,2014,December,7.1
TamilNadu,Vellore,2015,January,2.4
TamilNadu,Vellore,2015,February,0
TamilNadu,Vellore,2015,March,1.2
TamilNadu,Vellore,2015,April,10.8
TamilNadu,Vellore,2015,May,71.1
TamilNadu,Vellore,2015,June,44.5
TamilNadu,Vellore,2015,July,17.5
TamilNadu,Vellore,2015,August,120.7
TamilNadu,Vellore,2015,September,251.7
TamilNadu,Vellore,2015,October,17.4
TamilNadu,Vellore,2015,November,154.1
TamilNadu,Vellore,2015,December,67.3
TamilNadu,Vellore,2016,January,9.5
TamilNadu,Vellore,2016,February,0
TamilNadu,Vellore,2016,March,0
TamilNadu,Vellore,2016,April,19.7
TamilNadu,Vellore,2016,May,112.4
TamilNadu,Vellore,2016,June,116.8
TamilNadu,Vellore,2016,July,123.3
TamilNadu,Vellore,2016,August,99.7
TamilNadu,Vellore,2016,September,117
TamilNadu,Vellore,2016,October,88.9
TamilNadu,Vellore,2016,November,234
TamilNadu,Vellore,2016,December,87.8
TamilNadu,Villupuram,2010,January,22.5
TamilNadu,Villupuram,2010,February,0
TamilNadu,Villupuram,2010,March,0
TamilNadu,Villupuram,2010,April,27
TamilNadu,Villupuram,2010,May,464.3
TamilNadu,Villupuram,2010,June,56
TamilNadu,Villupuram,2010,July,98.8
TamilNadu,Villupuram,2010,August,19.3
TamilNadu,Villupuram,2010,September,354.8
TamilNadu,Villupuram,2010,October,295.1
TamilNadu,Villupuram,2010,November,229.9
TamilNadu,Villupuram,2010,December,0.2
TamilNadu,Villupuram,2011,January,0
TamilNadu,Villupuram,2011,February,1
TamilNadu,Villupuram,2011,March,53.3
TamilNadu,Villupuram,2011,April,45.8
TamilNadu,Villupuram,2011,May,69.8
TamilNadu,Villupuram,2011,June,15.8
TamilNadu,Villupuram,2011,July,20.5
TamilNadu,Villupuram,2011,August,101.5
TamilNadu,Villupuram,2011,September,188.5
TamilNadu,Villupuram,2011,October,196.2
TamilNadu,Villupuram,2011,November,497.5
TamilNadu,Villupuram,2011,December,194.5
TamilNadu,Villupuram,2012,January,5.9
TamilNadu,Villupuram,2012,February,0
TamilNadu,Villupuram,2012,March,39.6
TamilNadu,Villupuram,2012,April,16
TamilNadu,Villupuram,2012,May,59
TamilNadu,Villupuram,2012,June,91.8
TamilNadu,Villupuram,2012,July,40
TamilNadu,Villupuram,2012,August,118.1
TamilNadu,Villupuram,2012,September,102.3
TamilNadu,Villupuram,2012,October,312.2
TamilNadu,Villupuram,2012,November,212
TamilNadu,Villupuram,2012,December,75.1
TamilNadu,Villupuram,2013,January,0
TamilNadu,Villupuram,2013,February,4.8
TamilNadu,Villupuram,2013,March,0
TamilNadu,Villupuram,2013,April,14
TamilNadu,Villupuram,2013,May,30
TamilNadu,Villupuram,2013,June,18.8
TamilNadu,Villupuram,2013,July,103.3
TamilNadu,Villupuram,2013,August,191.5
TamilNadu,Villupuram,2013,September,60.8
TamilNadu,Villupuram,2013,October,355.2
TamilNadu,Villupuram,2013,November,114.6
TamilNadu,Villupuram,2013,December,307.1
TamilNadu,Villupuram,2014,January,36
TamilNadu,Villupuram,2014,February,85.9
TamilNadu,Villupuram,2014,March,128
TamilNadu,Villupuram,2014,April,19.6
TamilNadu,Villupuram,2014,May,84.4
TamilNadu,Villupuram,2014,June,37.3
TamilNadu,Villupuram,2014,July,69.1
TamilNadu,Villupuram,2014,August,101.1
TamilNadu,Villupuram,2014,September,85
TamilNadu,Villupuram,2014,October,256.2
TamilNadu,Villupuram,2014,November,486.8
TamilNadu,Villupuram,2014,December,43.6
TamilNadu,Villupuram,2015,January,3
TamilNadu,Villupuram,2015,February,0
TamilNadu,Villupuram,2015,March,23.8
TamilNadu,Villupuram,2015,April,0
TamilNadu,Villupuram,2015,May,20.5
TamilNadu,Villupuram,2015,June,44.4
TamilNadu,Villupuram,2015,July,65
TamilNadu,Villupuram,2015,August,121.1
TamilNadu,Villupuram,2015,September,121.6
TamilNadu,Villupuram,2015,October,73
TamilNadu,Villupuram,2015,November,437.5
TamilNadu,Villupuram,2015,December,148.7
TamilNadu,Villupuram,2016,January,11.4
TamilNadu,Villupuram,2016,February,0
TamilNadu,Villupuram,2016,March,0
TamilNadu,Villupuram,2016,April,0
TamilNadu,Villupuram,2016,May,74.2
TamilNadu,Villupuram,2016,June,120.6
TamilNadu,Villupuram,2016,July,44.6
TamilNadu,Villupuram,2016,August,168.5
TamilNadu,Villupuram,2016,September,187.4
TamilNadu,Villupuram,2016,October,113.6
TamilNadu,Villupuram,2016,November,447.8
TamilNadu,Villupuram,2016,December,193.6
TamilNadu,Virudunagar,2010,January,8.8
TamilNadu,Virudunagar,2010,February,6
TamilNadu,Virudunagar,2010,March,8
TamilNadu,Virudunagar,2010,April,59.1
TamilNadu,Virudunagar,2010,May,49.4
TamilNadu,Virudunagar,2010,June,14.2
TamilNadu,Virudunagar,2010,July,40.3
TamilNadu,Virudunagar,2010,August,3.8
TamilNadu,Virudunagar,2010,September,135.6
TamilNadu,Virudunagar,2010,October,156.4
TamilNadu,Virudunagar,2010,November,152.7
TamilNadu,Virudunagar,2010,December,9.2
TamilNadu,Virudunagar,2011,January,0.6
TamilNadu,Virudunagar,2011,February,0
TamilNadu,Virudunagar,2011,March,43.2
TamilNadu,Virudunagar,2011,April,138.1
TamilNadu,Virudunagar,2011,May,50.8
TamilNadu,Virudunagar,2011,June,1
TamilNadu,Virudunagar,2011,July,28.2
TamilNadu,Virudunagar,2011,August,64.3
TamilNadu,Virudunagar,2011,September,41.9
TamilNadu,Virudunagar,2011,October,256.9
TamilNadu,Virudunagar,2011,November,225.2
TamilNadu,Virudunagar,2011,December,143.5
TamilNadu,Virudunagar,2012,January,12.4
TamilNadu,Virudunagar,2012,February,0
TamilNadu,Virudunagar,2012,March,169.2
TamilNadu,Virudunagar,2012,April,40.6
TamilNadu,Virudunagar,2012,May,48.3
TamilNadu,Virudunagar,2012,June,10.7
TamilNadu,Virudunagar,2012,July,1.2
TamilNadu,Virudunagar,2012,August,30.1
TamilNadu,Virudunagar,2012,September,46.1
TamilNadu,Virudunagar,2012,October,299.2
TamilNadu,Virudunagar,2012,November,320.6
TamilNadu,Virudunagar,2012,December,4.1
TamilNadu,Virudunagar,2013,January,10.8
TamilNadu,Virudunagar,2013,February,0
TamilNadu,Virudunagar,2013,March,0
TamilNadu,Virudunagar,2013,April,102.6
TamilNadu,Virudunagar,2013,May,43.4
TamilNadu,Virudunagar,2013,June,37.7
TamilNadu,Virudunagar,2013,July,9.6
TamilNadu,Virudunagar,2013,August,54.4
TamilNadu,Virudunagar,2013,September,22.6
TamilNadu,Virudunagar,2013,October,231.5
TamilNadu,Virudunagar,2013,November,130.8
TamilNadu,Virudunagar,2013,December,151.8
TamilNadu,Virudunagar,2014,January,0.8
TamilNadu,Virudunagar,2014,February,37.5
TamilNadu,Virudunagar,2014,March,270
TamilNadu,Virudunagar,2014,April,50.1
TamilNadu,Virudunagar,2014,May,37.1
TamilNadu,Virudunagar,2014,June,7.2
TamilNadu,Virudunagar,2014,July,40.4
TamilNadu,Virudunagar,2014,August,108.1
TamilNadu,Virudunagar,2014,September,19.8
TamilNadu,Virudunagar,2014,October,338.4
TamilNadu,Virudunagar,2014,November,139.6
TamilNadu,Virudunagar,2014,December,21.4
TamilNadu,Virudunagar,2015,January,2.2
TamilNadu,Virudunagar,2015,February,0
TamilNadu,Virudunagar,2015,March,35.3
TamilNadu,Virudunagar,2015,April,39.8
TamilNadu,Virudunagar,2015,May,49.3
TamilNadu,Virudunagar,2015,June,1.7
TamilNadu,Virudunagar,2015,July,0
TamilNadu,Virudunagar,2015,August,16.5
TamilNadu,Virudunagar,2015,September,60.1
TamilNadu,Virudunagar,2015,October,38.8
TamilNadu,Virudunagar,2015,November,264.1
TamilNadu,Virudunagar,2015,December,28.2
TamilNadu,Virudunagar,2016,January,0.1
TamilNadu,Virudunagar,2016,February,0
TamilNadu,Virudunagar,2016,March,0
TamilNadu,Virudunagar,2016,April,20.6
TamilNadu,Virudunagar,2016,May,73.1
TamilNadu,Virudunagar,2016,June,44
TamilNadu,Virudunagar,2016,July,21.6
TamilNadu,Virudunagar,2016,August,43.8
TamilNadu,Virudunagar,2016,September,97.9
TamilNadu,Virudunagar,2016,October,173.5
TamilNadu,Virudunagar,2016,November,305
TamilNadu,Virudunagar,2016,December,77.3
TamilNadu,Chennai,2010,January,37.7
TamilNadu,Chennai,2010,February,0
TamilNadu,Chennai,2010,March,2.6
TamilNadu,Chennai,2010,April,10.6
TamilNadu,Chennai,2010,May,232.7
TamilNadu,Chennai,2010,June,54.6
TamilNadu,Chennai,2010,July,51
TamilNadu,Chennai,2010,August,49.7
TamilNadu,Chennai,2010,September,261.7
TamilNadu,Chennai,2010,October,329.6
TamilNadu,Chennai,2010,November,257.7
TamilNadu,Chennai,2010,December,10.8
TamilNadu,Chennai,2011,January,1.2
TamilNadu,Chennai,2011,February,5.9
TamilNadu,Chennai,2011,March,0.8
TamilNadu,Chennai,2011,April,122.7
TamilNadu,Chennai,2011,May,41.7
TamilNadu,Chennai,2011,June,22.5
TamilNadu,Chennai,2011,July,121
TamilNadu,Chennai,2011,August,60.3
TamilNadu,Chennai,2011,September,121
TamilNadu,Chennai,2011,October,938.7
TamilNadu,Chennai,2011,November,603.7
TamilNadu,Chennai,2011,December,442.1
TamilNadu,Chennai,2012,January,2.6
TamilNadu,Chennai,2012,February,0
TamilNadu,Chennai,2012,March,17.9
TamilNadu,Chennai,2012,April,10.6
TamilNadu,Chennai,2012,May,16.1
TamilNadu,Chennai,2012,June,59.1
TamilNadu,Chennai,2012,July,100.9
TamilNadu,Chennai,2012,August,139.2
TamilNadu,Chennai,2012,September,134.1
TamilNadu,Chennai,2012,October,646.6
TamilNadu,Chennai,2012,November,257.9
TamilNadu,Chennai,2012,December,20.6
TamilNadu,Chennai,2013,January,0
TamilNadu,Chennai,2013,February,14.4
TamilNadu,Chennai,2013,March,0
TamilNadu,Chennai,2013,April,5.3
TamilNadu,Chennai,2013,May,1.8
TamilNadu,Chennai,2013,June,100.1
TamilNadu,Chennai,2013,July,218.7
TamilNadu,Chennai,2013,August,196.1
TamilNadu,Chennai,2013,September,161.7
TamilNadu,Chennai,2013,October,253.7
TamilNadu,Chennai,2013,November,99.5
TamilNadu,Chennai,2013,December,242.8
TamilNadu,Chennai,2014,January,63.1
TamilNadu,Chennai,2014,February,11.2
TamilNadu,Chennai,2014,March,114.2
TamilNadu,Chennai,2014,April,11.7
TamilNadu,Chennai,2014,May,0.1
TamilNadu,Chennai,2014,June,65.1
TamilNadu,Chennai,2014,July,23
TamilNadu,Chennai,2014,August,100.5
TamilNadu,Chennai,2014,September,97.1
TamilNadu,Chennai,2014,October,378
TamilNadu,Chennai,2014,November,521.1
TamilNadu,Chennai,2014,December,6.8
TamilNadu,Chennai,2015,January,13.1
TamilNadu,Chennai,2015,February,0
TamilNadu,Chennai,2015,March,0.7
TamilNadu,Chennai,2015,April,0
TamilNadu,Chennai,2015,May,14
TamilNadu,Chennai,2015,June,11.3
TamilNadu,Chennai,2015,July,41.8
TamilNadu,Chennai,2015,August,93.9
TamilNadu,Chennai,2015,September,73.6
TamilNadu,Chennai,2015,October,46.5
TamilNadu,Chennai,2015,November,493.8
TamilNadu,Chennai,2015,December,259.5
TamilNadu,Chennai,2016,January,4.7
TamilNadu,Chennai,2016,February,0.1
TamilNadu,Chennai,2016,March,0
TamilNadu,Chennai,2016,April,0
TamilNadu,Chennai,2016,May,191.1
TamilNadu,Chennai,2016,June,120.2
TamilNadu,Chennai,2016,July,146
TamilNadu,Chennai,2016,August,195.1
TamilNadu,Chennai,2016,September,107.5
TamilNadu,Chennai,2016,October,165.6
TamilNadu,Chennai,2016,November,224.2
TamilNadu,Chennai,2016,December,263.7
TamilNadu,Madurai,2010,January,6.9
TamilNadu,Madurai,2010,February,0
TamilNadu,Madurai,2010,March,20.2
TamilNadu,Madurai,2010,April,38.4
TamilNadu,Madurai,2010,May,156.7
TamilNadu,Madurai,2010,June,36.8
TamilNadu,Madurai,2010,July,60.1
TamilNadu,Madurai,2010,August,19.8
TamilNadu,Madurai,2010,September,227.4
TamilNadu,Madurai,2010,October,228.6
TamilNadu,Madurai,2010,November,116.5
TamilNadu,Madurai,2010,December,4.6
TamilNadu,Madurai,2011,January,2.3
TamilNadu,Madurai,2011,February,3.4
TamilNadu,Madurai,2011,March,46.1
TamilNadu,Madurai,2011,April,138.6
TamilNadu,Madurai,2011,May,128.9
